200.867,200.922,200.92,200.951,200.96,200.963,200.991,200.98,201.004,200.999,201.002,201.002,201.023,201.078,201.006,201.029,201.052,201.039,201.069,201.041,201.052,201.076,201.023,201.044,201.056,201.077,201.06,201.028,201.055,201.084,201.075,201.063,201.026,201.015,201.039,201.078,200.988,201.018,201.035,201.023,201.031,201.027,201.059,201.04,201.06,201.029,201.038,201.006,200.996,200.982,201.017,200.995,200.988,201.029,200.982,200.996,201,200.988,200.982,201.02,201.018,200.996,200.961,201.009,200.995,200.966,200.985,200.974,201.016,200.981,200.984,201.016,200.942,200.988,200.967,200.967,200.969,200.96,200.967,200.982,200.933,200.936,200.988,200.955,200.994,200.984,201.024,200.989,200.983,201.017,200.923,200.959,200.965,200.994,200.971,200.964,200.967,200.986,200.933,200.899
199.181,199.187,199.242,199.276,199.312,199.272,199.324,199.326,199.324,199.362,199.362,199.271,199.374,199.341,199.308,199.368,199.323,199.376,199.369,199.366,199.366,199.345,199.326,199.36,199.3,199.316,199.323,199.35,199.307,199.31,199.3,199.332,199.351,199.37,199.322,199.34,199.342,199.29,199.294,199.338,199.304,199.322,199.311,199.287,199.314,199.311,199.31,199.307,199.3,199.345,199.31,199.247,199.273,199.233,199.31,199.31,199.315,199.318,199.298,199.219,199.306,199.319,199.314,199.319,199.321,199.297,199.264,199.261,199.282,199.317,199.254,199.249,199.306,199.283,199.316,199.275,199.226,199.282,199.284,199.229,199.27,199.25,199.29,199.23,199.278,199.275,199.274,199.249,199.204,199.254,199.26,199.257,199.277,199.261,199.209,199.229,199.24,199.286,199.242,199.26
198.432,198.477,198.526,198.551,198.58,198.59,198.568,198.652,198.59,198.601,198.573,198.594,198.594,198.592,198.614,198.653,198.634,198.646,198.606,198.635,198.65,198.617,198.679,198.606,198.605,198.603,198.596,198.616,198.617,198.61,198.606,198.601,198.638,198.634,198.612,198.58,198.637,198.565,198.592,198.559,198.577,198.609,198.586,198.583,198.604,198.574,198.557,198.606,198.576,198.592,198.569,198.568,198.614,198.588,198.618,198.594,198.576,198.585,198.564,198.607,198.614,198.572,198.582,198.572,198.501,198.566,198.551,198.643,198.577,198.512,198.55,198.57,198.574,198.566,198.505,198.501,198.533,198.572,198.574,198.556,198.579,198.573,198.599,198.582,198.63,198.657,198.613,198.571,198.559,198.618,198.542,198.526,198.574,198.59,198.547,198.534,198.505,198.51,198.553,198.52
201.84,201.882,201.901,201.969,201.949,201.965,201.965,201.924,201.997,201.99,201.974,201.976,201.926,201.987,201.967,201.959,201.988,201.955,201.973,202.007,202.033,202.043,201.982,201.956,201.931,201.97,201.964,201.973,201.912,202.006,201.981,201.984,201.969,201.96,201.933,201.971,201.961,201.945,201.931,201.947,202.013,202.009,201.983,201.967,201.974,201.961,201.978,201.954,201.942,201.918,201.92,201.916,201.958,201.921,201.901,201.925,201.902,201.904,201.939,201.919,201.972,201.924,201.953,201.949,201.92,201.903,201.922,201.872,201.909,201.941,201.933,201.899,201.932,201.939,201.9,201.904,201.875,201.906,201.868,201.885,201.847,201.907,201.909,201.853,201.915,201.917,201.897,201.879,201.879,201.866,201.87,201.869,201.863,201.884,201.847,201.862,201.947,201.897,201.888,201.866
199.743,199.853,199.901,199.903,199.913,199.889,199.903,199.906,199.963,199.945,199.952,199.91,199.96,199.931,199.896,199.962,199.95,199.964,199.95,199.919,199.944,199.938,199.95,199.94,199.925,199.955,199.93,199.913,199.867,199.896,199.893,199.922,199.935,199.933,199.91,199.893,199.901,199.947,199.893,199.932,199.975,199.93,199.926,199.954,199.966,199.944,199.91,199.942,199.939,199.874,199.906,199.884,199.893,199.895,199.885,199.941,199.932,199.909,199.92,199.905,199.905,199.871,199.922,199.893,199.908,199.872,199.874,199.896,199.873,199.871,199.855,199.934,199.869,199.87,199.856,199.881,199.886,199.885,199.855,199.845,199.883,199.843,199.849,199.812,199.857,199.871,199.88,199.825,199.861,199.888,199.882,199.918,199.851,199.828,199.889,199.828,199.835,199.883,199.86,199.901
198.041,198.115,198.122,198.129,198.133,198.181,198.192,198.174,198.148,198.149,198.172,198.153,198.162,198.179,198.208,198.16,198.186,198.178,198.16,198.188,198.189,198.191,198.212,198.19,198.156,198.18,198.192,198.18,198.146,198.191,198.199,198.208,198.143,198.2,198.192,198.182,198.161,198.17,198.21,198.196,198.152,198.21,198.168,198.199,198.189,198.145,198.151,198.179,198.164,198.115,198.172,198.169,198.129,198.135,198.127,198.193,198.175,198.132,198.171,198.15,198.149,198.144,198.139,198.149,198.147,198.13,198.132,198.127,198.146,198.114,198.117,198.109,198.143,198.114,198.14,198.13,198.122,198.105,198.111,198.079,198.087,198.168,198.119,198.108,198.153,198.116,198.074,198.08,198.116,198.12,198.099,198.118,198.083,198.126,198.132,198.108,198.123,198.132,198.126,198.107
200.318,200.379,200.41,200.409,200.415,200.457,200.455,200.446,200.459,200.449,200.442,200.457,200.492,200.418,200.457,200.481,200.483,200.454,200.464,200.477,200.49,200.477,200.479,200.476,200.399,200.462,200.475,200.477,200.443,200.465,200.433,200.466,200.442,200.457,200.435,200.454,200.454,200.454,200.483,200.473,200.445,200.449,200.469,200.418,200.441,200.432,200.435,200.431,200.431,200.423,200.436,200.454,200.434,200.46,200.473,200.449,200.474,200.453,200.433,200.39,200.43,200.396,200.439,200.41,200.429,200.415,200.402,200.435,200.437,200.419,200.421,200.445,200.437,200.436,200.444,200.432,200.463,200.404,200.396,200.455,200.453,200.445,200.431,200.407,200.45,200.412,200.406,200.412,200.429,200.453,200.403,200.42,200.41,200.396,200.403,200.395,200.41,200.407,200.412,200.376
199.439,199.482,199.529,199.555,199.554,199.588,199.588,199.603,199.589,199.592,199.568,199.559,199.558,199.545,199.548,199.551,199.555,199.543,199.547,199.564,199.589,199.538,199.547,199.555,199.522,199.628,199.518,199.517,199.533,199.547,199.545,199.543,199.554,199.564,199.551,199.583,199.538,199.537,199.548,199.551,199.507,199.547,199.517,199.515,199.506,199.493,199.527,199.554,199.555,199.533,199.496,199.491,199.497,199.502,199.453,199.483,199.517,199.479,199.49,199.467,199.505,199.482,199.463,199.491,199.467,199.452,199.506,199.459,199.45,199.476,199.479,199.452,199.5,199.483,199.495,199.505,199.444,199.514,199.454,199.501,199.518,199.519,199.492,199.499,199.519,199.477,199.452,199.493,199.488,199.496,199.52,199.475,199.434,199.506,199.459,199.457,199.51,199.499,199.474,199.453
198.393,198.441,198.453,198.487,198.536,198.492,198.513,198.529,198.514,198.495,198.502,198.52,198.51,198.516,198.554,198.529,198.538,198.538,198.503,198.556,198.583,198.56,198.558,198.562,198.526,198.53,198.557,198.492,198.534,198.564,198.55,198.574,198.53,198.51,198.54,198.522,198.522,198.552,198.525,198.503,198.495,198.568,198.526,198.494,198.563,198.482,198.499,198.476,198.453,198.504,198.465,198.45,198.462,198.489,198.495,198.491,198.475,198.508,198.426,198.443,198.457,198.483,198.445,198.519,198.514,198.449,198.435,198.462,198.447,198.49,198.549,198.49,198.437,198.466,198.505,198.453,198.463,198.428,198.466,198.493,198.445,198.47,198.454,198.47,198.474,198.469,198.486,198.463,198.465,198.497,198.432,198.485,198.517,198.465,198.432,198.473,198.485,198.478,198.426,198.462
198.144,198.156,198.219,198.268,198.285,198.234,198.292,198.301,198.304,198.313,198.318,198.298,198.32,198.29,198.341,198.322,198.268,198.341,198.316,198.297,198.353,198.312,198.284,198.314,198.249,198.344,198.296,198.303,198.252,198.312,198.275,198.349,198.304,198.338,198.298,198.337,198.292,198.287,198.313,198.308,198.296,198.262,198.334,198.268,198.338,198.314,198.269,198.318,198.297,198.322,198.321,198.265,198.312,198.331,198.311,198.271,198.323,198.289,198.252,198.267,198.295,198.268,198.248,198.276,198.295,198.251,198.244,198.245,198.243,198.248,198.302,198.276,198.308,198.315,198.292,198.276,198.238,198.231,198.25,198.247,198.247,198.244,198.224,198.192,198.235,198.239,198.236,198.227,198.224,198.249,198.224,198.272,198.238,198.272,198.238,198.263,198.271,198.262,198.212,198.237
